Dj 1-7,#8800FF
0.557485610008240,1.000000000000000
0.498999997138977,1.000100000000000
0.498999997138977,1.000200000000000
0.498999997138977,1.000300000000000
0.498999997138977,1.000400000000000
0.498999997138977,1.000500000000000
0.498999997138977,1.000600000000000
0.498999997138977,1.000700000000000
0.498999997138977,1.000800000000000
0.498999997138977,1.000900000000000
0.498999997138977,1.001000000000000
0.498999997138977,1.001100000000000
0.498999997138977,1.001200000000000
0.498999997138977,1.001300000000000
0.498999997138977,1.001400000000000
0.498999997138977,1.001500000000000
0.498999997138977,1.001600000000000
0.498999997138977,1.001700000000000
0.498999997138977,1.001800000000000
0.498999997138977,1.001900000000000
0.498999997138977,1.002000000000000
0.498999997138977,1.002100000000000
0.498999997138977,1.002200000000000
0.498999997138977,1.002300000000000
0.498999997138977,1.002400000000000
0.498999997138977,1.002500000000000
0.498999997138977,1.002600000000000
0.498999997138977,1.002700000000000
0.498999997138977,1.002800000000000
0.498999997138977,1.002900000000000
0.498999997138977,1.003000000000000
0.498999997138977,1.003100000000000
0.498999997138977,1.003200000000000
0.498999997138977,1.003300000000000
0.498999997138977,1.003400000000000
0.498999997138977,1.003500000000000
0.498999997138977,1.003600000000000
0.498999997138977,1.003700000000000
0.498999997138977,1.003800000000000
0.498999997138977,1.003900000000000
0.498999997138977,1.004000000000000
0.498999997138977,1.004100000000000
0.498999997138977,1.004200000000000
0.498999997138977,1.004300000000000
0.498999997138977,1.004400000000000
0.498999997138977,1.004500000000000
0.498999997138977,1.004600000000000
0.498999997138977,1.004700000000000
0.498999997138977,1.004800000000000
0.498999997138977,1.004900000000000
0.498999997138977,1.005000000000000
0.498999997138977,1.005100000000000
0.498999997138977,1.005200000000000
0.498999997138977,1.005300000000000
0.498999997138977,1.005400000000000
0.498999997138977,1.005500000000000
0.498999997138977,1.005600000000000
0.498999997138977,1.005700000000000
0.498999997138977,1.005800000000000
0.498999997138977,1.005900000000000
0.498999997138977,1.006000000000000
0.498999997138977,1.006100000000000
0.498999997138977,1.006200000000000
0.498999997138977,1.006300000000000
0.498999997138977,1.006400000000000
0.498999997138977,1.006500000000000
0.498999997138977,1.006600000000000
0.498999997138977,1.006700000000000
0.498999997138977,1.006800000000000
0.498999997138977,1.006900000000000
0.498999997138977,1.007000000000000
0.498999997138977,1.007100000000000
0.498999997138977,1.007200000000000
0.498999997138977,1.007300000000000
0.498999997138977,1.007400000000000
0.498999997138977,1.007500000000000
0.498999997138977,1.007600000000000
0.498999997138977,1.007700000000000
0.498999997138977,1.007800000000000
0.498999997138977,1.007900000000000
0.498999997138977,1.008000000000000
0.498999997138977,1.008100000000000
0.498999997138977,1.008200000000000
0.498999997138977,1.008300000000000
0.498999997138977,1.008400000000000
0.498999997138977,1.008500000000000
0.498999997138977,1.008600000000000
0.498999997138977,1.008700000000000
0.498999997138977,1.008800000000000
0.498999997138977,1.008900000000000
0.498999997138977,1.009000000000000
0.498999997138977,1.009100000000000
0.498999997138977,1.009200000000000
0.498999997138977,1.009300000000000
0.498999997138977,1.009400000000000
0.498999997138977,1.009500000000000
0.498999997138977,1.009600000000000
0.498999997138977,1.009700000000000
0.498999997138977,1.009800000000000
0.498999997138977,1.009900000000000
0.498999997138977,1.010000000000000
0.498999997138977,1.010100000000000
0.498999997138977,1.010200000000000
0.498999997138977,1.010300000000000
0.498999997138977,1.010400000000000
0.498999997138977,1.010500000000000
0.498999997138977,1.010600000000000
0.498999997138977,1.010700000000000
0.498999997138977,1.010800000000000
0.498999997138977,1.010900000000000
0.498999997138977,1.011000000000000
0.498999997138977,1.011100000000000
0.498999997138977,1.011200000000000
0.498999997138977,1.011300000000000
0.499001130104065,1.011400000000000
0.499007925987244,1.011500000000000
0.499014750480652,1.011600000000000
0.499021515846252,1.011700000000000
0.499028281211853,1.011800000000000
0.499035044670105,1.011900000000000
0.499041781425476,1.012000000000000
0.499048516273498,1.012100000000000
0.499055251121521,1.012200000000000
0.499061926841736,1.012300000000000
0.499068633079529,1.012400000000000
0.499075308799744,1.012500000000000
0.499081984519958,1.012600000000000
0.499088629722595,1.012700000000000
0.499095276832581,1.012800000000000
0.499101922035217,1.012900000000000
0.499108538627625,1.013000000000000
0.499115153312683,1.013100000000000
0.499121741294861,1.013200000000000
0.499128296852112,1.013300000000000
0.499134882926941,1.013400000000000
0.499141469001770,1.013500000000000
0.499147995948791,1.013600000000000
0.499154553413391,1.013700000000000
0.499161080360413,1.013800000000000
0.499167576789856,1.013900000000000
0.499174103736877,1.014000000000000
0.499180569648743,1.014100000000000
0.499187067985535,1.014200000000000
0.499193533897400,1.014300000000000
0.499199971199036,1.014400000000000
0.499206439018250,1.014500000000000
0.499212845802307,1.014600000000000
0.499219283103943,1.014700000000000
0.499225691795349,1.014800000000000
0.499232129096985,1.014900000000000
0.499238476753235,1.015000000000000
0.499244883537292,1.015100000000000
0.499251261711120,1.015200000000000
0.499257609367371,1.015300000000000
0.499263926506042,1.015400000000000
0.499270276069641,1.015500000000000
0.499276593208313,1.015600000000000
0.499282912254334,1.015700000000000
0.499289229393005,1.015800000000000
0.499295517921448,1.015900000000000
0.499301806449890,1.016000000000000
0.499308064460754,1.016100000000000
0.499314322471619,1.016200000000000
0.499320582389832,1.016300000000000
0.499326809883118,1.016400000000000
0.499333039283752,1.016500000000000
0.499339266777039,1.016600000000000
0.499345496177673,1.016700000000000
0.499351664543152,1.016800000000000
0.499357863426208,1.016900000000000
0.499364033699036,1.017000000000000
0.499370202064514,1.017100000000000
0.499376372337341,1.017200000000000
0.499382510185242,1.017300000000000
0.499388649940491,1.017400000000000
0.499394789695740,1.017500000000000
0.499400898933411,1.017600000000000
0.499407008171082,1.017700000000000
0.499413088798523,1.017800000000000
0.499419198036194,1.017900000000000
0.499425276756287,1.018000000000000
0.499431326866150,1.018100000000000
0.499437407493591,1.018200000000000
0.499443427085876,1.018300000000000
0.499449477195740,1.018400000000000
0.499455496788025,1.018500000000000
0.499461516380310,1.018600000000000
0.499467535972595,1.018700000000000
0.499473526954651,1.018800000000000
0.499479517936707,1.018900000000000
0.499485507011414,1.019000000000000
0.499491467475891,1.019100000000000
0.499497427940369,1.019200000000000
0.499503388404846,1.019300000000000
0.499509348869324,1.019400000000000
0.499515280723572,1.019500000000000
0.499521180152893,1.019600000000000
0.499527112007141,1.019700000000000
0.499533013343811,1.019800000000000
0.499538912773132,1.019900000000000
0.499544783592224,1.020000000000000
0.499550684928894,1.020100000000000
0.499556527137756,1.020200000000000
0.499562397956848,1.020300000000000
0.499568268775940,1.020400000000000
0.499574080467224,1.020500000000000
0.499579920768738,1.020600000000000
0.499585732460022,1.020700000000000
0.499591574668884,1.020800000000000
0.499597386360168,1.020900000000000
0.499603167533875,1.021000000000000
0.499608948707581,1.021100000000000
0.499614729881287,1.021200000000000
0.499620512962341,1.021300000000000
0.499626263618469,1.021400000000000
0.499632016181946,1.021500000000000
0.499637766838074,1.021600000000000
0.499643488883972,1.021700000000000
0.499649210929871,1.021800000000000
0.499654932975769,1.021900000000000
0.499660655021668,1.022000000000000
0.499666348457336,1.022100000000000
0.499672039985657,1.022200000000000
0.499677733421326,1.022300000000000
0.499683394432068,1.022400000000000
0.499689057350159,1.022500000000000
0.499694720268250,1.022600000000000
0.499700383186340,1.022700000000000
0.499706015586853,1.022800000000000
0.499711647987366,1.022900000000000
0.499717280387878,1.023000000000000
0.499722882270813,1.023100000000000
0.499728486061096,1.023200000000000
0.499734087944031,1.023300000000000
0.499739691734314,1.023400000000000
0.499745265007019,1.023500000000000
0.499750838279724,1.023600000000000
0.499756411552429,1.023700000000000
0.499761954307556,1.023800000000000
0.499767527580261,1.023900000000000
0.499773070335388,1.024000000000000
0.499778584480286,1.024100000000000
0.499784127235413,1.024200000000000
0.499789639472961,1.024300000000000
0.499795153617859,1.024400000000000
0.499800637245178,1.024500000000000
0.499806151390076,1.024600000000000
0.499811635017395,1.024700000000000
0.499817088127136,1.024800000000000
0.499822571754456,1.024900000000000
0.499828024864197,1.025000000000000
0.499833479881287,1.025100000000000
0.499838932991028,1.025200000000000
0.499844388008118,1.025300000000000
0.499849810600281,1.025400000000000
